nohup: ignoring input
I tensorflow/stream_executor/dso_loader.cc:135] successfully opened CUDA library libcublas.so.8.0 locally
I tensorflow/stream_executor/dso_loader.cc:135] successfully opened CUDA library libcudnn.so.5 locally
I tensorflow/stream_executor/dso_loader.cc:135] successfully opened CUDA library libcufft.so.8.0 locally
I tensorflow/stream_executor/dso_loader.cc:135] successfully opened CUDA library libcuda.so.1 locally
I tensorflow/stream_executor/dso_loader.cc:135] successfully opened CUDA library libcurand.so.8.0 locally
W tensorflow/core/platform/cpu_feature_guard.cc:45] The TensorFlow library wasn't compiled to use SSE3 instructions, but these are available on your machine and could speed up CPU computations.
W tensorflow/core/platform/cpu_feature_guard.cc:45] The TensorFlow library wasn't compiled to use SSE4.1 instructions, but these are available on your machine and could speed up CPU computations.
W tensorflow/core/platform/cpu_feature_guard.cc:45] The TensorFlow library wasn't compiled to use SSE4.2 instructions, but these are available on your machine and could speed up CPU computations.
W tensorflow/core/platform/cpu_feature_guard.cc:45] The TensorFlow library wasn't compiled to use AVX instructions, but these are available on your machine and could speed up CPU computations.
W tensorflow/core/platform/cpu_feature_guard.cc:45] The TensorFlow library wasn't compiled to use AVX2 instructions, but these are available on your machine and could speed up CPU computations.
W tensorflow/core/platform/cpu_feature_guard.cc:45] The TensorFlow library wasn't compiled to use FMA instructions, but these are available on your machine and could speed up CPU computations.
I tensorflow/core/common_runtime/gpu/gpu_device.cc:885] Found device 0 with properties: 
name: TITAN X (Pascal)
major: 6 minor: 1 memoryClockRate (GHz) 1.531
pciBusID 0000:82:00.0
Total memory: 11.90GiB
Free memory: 5.98GiB
I tensorflow/core/common_runtime/gpu/gpu_device.cc:906] DMA: 0 
I tensorflow/core/common_runtime/gpu/gpu_device.cc:916] 0:   Y 
I tensorflow/core/common_runtime/gpu/gpu_device.cc:975] Creating TensorFlow device (/gpu:0) -> (device: 0, name: TITAN X (Pascal), pci bus id: 0000:82:00.0)
epoch: 0, train precision: 0.583200, train loss: 174.030037, valid precision: 0.602800, valid loss: 169.157844
epoch: 86, train precision: 0.984022, train loss: 12.492416, valid precision: 0.855600, valid loss: 63.157302
epoch: 87, train precision: 0.984756, train loss: 12.134236, valid precision: 0.859000, valid loss: 63.150186
epoch: 88, train precision: 0.986067, train loss: 11.934658, valid precision: 0.859000, valid loss: 63.783546
epoch: 89, train precision: 0.984200, train loss: 12.103503, valid precision: 0.857800, valid loss: 63.609587
epoch: 90, train precision: 0.982533, train loss: 12.681183, valid precision: 0.859600, valid loss: 63.117338
epoch: 91, train precision: 0.987311, train loss: 11.425482, valid precision: 0.861400, valid loss: 63.146136
epoch: 92, train precision: 0.985356, train loss: 11.968832, valid precision: 0.856600, valid loss: 64.285806
epoch: 93, train precision: 0.985244, train loss: 11.884259, valid precision: 0.858600, valid loss: 63.552732
epoch: 94, train precision: 0.986911, train loss: 11.341709, valid precision: 0.862400, valid loss: 61.312276
epoch: 95, train precision: 0.985578, train loss: 11.695862, valid precision: 0.858400, valid loss: 66.018744
epoch: 96, train precision: 0.987444, train loss: 11.205381, valid precision: 0.865600, valid loss: 62.492425
epoch: 97, train precision: 0.986756, train loss: 11.305319, valid precision: 0.860000, valid loss: 64.914736
epoch: 98, train precision: 0.986311, train loss: 11.380982, valid precision: 0.861600, valid loss: 65.165162
epoch: 99, train precision: 0.989089, train loss: 10.774545, valid precision: 0.862200, valid loss: 65.546420
epoch: 100, train precision: 0.986933, train loss: 11.278372, valid precision: 0.859400, valid loss: 65.942257
epoch: 101, train precision: 0.987000, train loss: 11.402270, valid precision: 0.856800, valid loss: 64.741045
epoch: 102, train precision: 0.986111, train loss: 11.567414, valid precision: 0.855000, valid loss: 65.494290
epoch: 103, train precision: 0.985800, train loss: 11.739780, valid precision: 0.856000, valid loss: 67.238055
epoch: 104, train precision: 0.987644, train loss: 11.189313, valid precision: 0.860800, valid loss: 64.588722
epoch: 105, train precision: 0.989200, train loss: 10.670520, valid precision: 0.858000, valid loss: 65.560630
epoch: 106, train precision: 0.989911, train loss: 10.508483, valid precision: 0.856600, valid loss: 65.352204
epoch: 107, train precision: 0.989022, train loss: 10.743110, valid precision: 0.864600, valid loss: 65.455451
epoch: 108, train precision: 0.988889, train loss: 10.677625, valid precision: 0.864200, valid loss: 64.624177
epoch: 109, train precision: 0.988333, train loss: 11.009128, valid precision: 0.859800, valid loss: 66.565896
epoch: 110, train precision: 0.988000, train loss: 11.119428, valid precision: 0.857000, valid loss: 68.139023
epoch: 111, train precision: 0.987667, train loss: 10.915479, valid precision: 0.859800, valid loss: 66.110967
epoch: 112, train precision: 0.986933, train loss: 11.249185, valid precision: 0.857000, valid loss: 68.435752
epoch: 113, train precision: 0.989022, train loss: 10.694493, valid precision: 0.853400, valid loss: 68.834388
epoch: 114, train precision: 0.989867, train loss: 10.589465, valid precision: 0.856200, valid loss: 66.018075
epoch: 115, train precision: 0.990356, train loss: 10.302444, valid precision: 0.860400, valid loss: 65.983035
epoch: 116, train precision: 0.987689, train loss: 11.052419, valid precision: 0.852200, valid loss: 69.425310
epoch: 117, train precision: 0.989178, train loss: 10.643950, valid precision: 0.862000, valid loss: 67.701499
epoch: 118, train precision: 0.988533, train loss: 10.823401, valid precision: 0.863200, valid loss: 68.398545
epoch: 119, train precision: 0.988622, train loss: 10.951084, valid precision: 0.861400, valid loss: 68.858926
epoch: 120, train precision: 0.989933, train loss: 10.433171, valid precision: 0.861400, valid loss: 67.840547
epoch: 121, train precision: 0.990933, train loss: 10.424907, valid precision: 0.862000, valid loss: 66.734739
epoch: 122, train precision: 0.989911, train loss: 10.552677, valid precision: 0.865800, valid loss: 66.490881
epoch: 123, train precision: 0.990067, train loss: 10.379613, valid precision: 0.863600, valid loss: 67.341816
epoch: 124, train precision: 0.990933, train loss: 10.127452, valid precision: 0.863800, valid loss: 65.978305
epoch: 125, train precision: 0.989889, train loss: 10.473555, valid precision: 0.865800, valid loss: 65.154984
epoch: 126, train precision: 0.989244, train loss: 10.714194, valid precision: 0.857600, valid loss: 68.040307
epoch: 127, train precision: 0.990533, train loss: 10.261587, valid precision: 0.860000, valid loss: 67.637845
epoch: 128, train precision: 0.990844, train loss: 10.244749, valid precision: 0.860800, valid loss: 67.539117
epoch: 129, train precision: 0.991667, train loss: 10.117521, valid precision: 0.859800, valid loss: 67.464591
epoch: 130, train precision: 0.990867, train loss: 10.176468, valid precision: 0.863600, valid loss: 67.903243
epoch: 131, train precision: 0.988978, train loss: 10.751785, valid precision: 0.860600, valid loss: 69.156513
epoch: 132, train precision: 0.991489, train loss: 10.035956, valid precision: 0.863800, valid loss: 68.445959
epoch: 133, train precision: 0.990356, train loss: 10.460263, valid precision: 0.863600, valid loss: 70.916963
epoch: 134, train precision: 0.989978, train loss: 10.296199, valid precision: 0.862400, valid loss: 69.475032
epoch: 135, train precision: 0.991444, train loss: 10.123102, valid precision: 0.864000, valid loss: 68.639086
epoch: 136, train precision: 0.992289, train loss: 9.957464, valid precision: 0.864600, valid loss: 67.857377
epoch: 137, train precision: 0.992756, train loss: 9.710760, valid precision: 0.866000, valid loss: 66.433216
epoch: 138, train precision: 0.991400, train loss: 9.963957, valid precision: 0.869400, valid loss: 67.852672
epoch: 139, train precision: 0.992400, train loss: 9.921752, valid precision: 0.865600, valid loss: 68.507585
epoch: 140, train precision: 0.991778, train loss: 10.062313, valid precision: 0.865800, valid loss: 69.041711
epoch: 141, train precision: 0.991600, train loss: 10.265069, valid precision: 0.869600, valid loss: 67.877154
epoch: 142, train precision: 0.991422, train loss: 10.293852, valid precision: 0.867000, valid loss: 68.505018
epoch: 143, train precision: 0.991378, train loss: 10.162609, valid precision: 0.866200, valid loss: 67.882776
epoch: 144, train precision: 0.991667, train loss: 10.180427, valid precision: 0.861000, valid loss: 70.612042
epoch: 145, train precision: 0.992044, train loss: 10.048881, valid precision: 0.863800, valid loss: 68.525830
epoch: 146, train precision: 0.991844, train loss: 10.199048, valid precision: 0.865600, valid loss: 69.210232
epoch: 147, train precision: 0.992156, train loss: 10.088832, valid precision: 0.862200, valid loss: 69.350788
epoch: 148, train precision: 0.991222, train loss: 10.263708, valid precision: 0.865800, valid loss: 69.240787
epoch: 149, train precision: 0.993622, train loss: 9.691870, valid precision: 0.865800, valid loss: 69.283696
epoch: 150, train precision: 0.991556, train loss: 10.219185, valid precision: 0.857200, valid loss: 71.392423
epoch: 151, train precision: 0.992289, train loss: 10.069131, valid precision: 0.866000, valid loss: 70.269289
epoch: 152, train precision: 0.991867, train loss: 10.028972, valid precision: 0.865800, valid loss: 69.486744
epoch: 153, train precision: 0.993289, train loss: 9.777287, valid precision: 0.867200, valid loss: 68.940526
epoch: 154, train precision: 0.993667, train loss: 9.598330, valid precision: 0.863000, valid loss: 69.563958
epoch: 155, train precision: 0.992867, train loss: 9.859400, valid precision: 0.863800, valid loss: 70.078601
epoch: 156, train precision: 0.993156, train loss: 9.778702, valid precision: 0.865200, valid loss: 69.416048
epoch: 157, train precision: 0.991533, train loss: 10.150653, valid precision: 0.859400, valid loss: 72.194079
epoch: 158, train precision: 0.991400, train loss: 10.149594, valid precision: 0.858800, valid loss: 72.729836
epoch: 159, train precision: 0.993222, train loss: 9.756358, valid precision: 0.866200, valid loss: 71.772867
epoch: 160, train precision: 0.993511, train loss: 9.755873, valid precision: 0.857200, valid loss: 70.768199
epoch: 161, train precision: 0.993711, train loss: 9.734681, valid precision: 0.862400, valid loss: 70.619384
epoch: 162, train precision: 0.992844, train loss: 9.891685, valid precision: 0.861000, valid loss: 72.305168
epoch: 163, train precision: 0.993600, train loss: 9.609403, valid precision: 0.867000, valid loss: 72.782470
epoch: 164, train precision: 0.992867, train loss: 9.904699, valid precision: 0.864000, valid loss: 71.646783
epoch: 165, train precision: 0.992489, train loss: 10.041148, valid precision: 0.861600, valid loss: 73.668994
epoch: 166, train precision: 0.993400, train loss: 9.868396, valid precision: 0.866600, valid loss: 71.641706
epoch: 167, train precision: 0.992800, train loss: 10.185684, valid precision: 0.862800, valid loss: 71.532737
epoch: 168, train precision: 0.992956, train loss: 10.013496, valid precision: 0.865200, valid loss: 72.583511
epoch: 169, train precision: 0.993467, train loss: 9.868586, valid precision: 0.862200, valid loss: 72.205432
epoch: 170, train precision: 0.993333, train loss: 9.921862, valid precision: 0.863400, valid loss: 72.594368
epoch: 171, train precision: 0.993533, train loss: 9.788799, valid precision: 0.866800, valid loss: 69.524932
epoch: 172, train precision: 0.991467, train loss: 10.535994, valid precision: 0.865600, valid loss: 70.334450
epoch: 173, train precision: 0.992556, train loss: 10.151985, valid precision: 0.862400, valid loss: 71.473656
epoch: 174, train precision: 0.993311, train loss: 9.988293, valid precision: 0.864400, valid loss: 71.645983
epoch: 175, train precision: 0.992489, train loss: 10.106217, valid precision: 0.863800, valid loss: 72.121355
epoch: 176, train precision: 0.993933, train loss: 9.884217, valid precision: 0.865600, valid loss: 70.176027
epoch: 177, train precision: 0.994533, train loss: 9.530913, valid precision: 0.865000, valid loss: 70.508691
epoch: 178, train precision: 0.989733, train loss: 11.103423, valid precision: 0.863000, valid loss: 71.747942
epoch: 179, train precision: 0.993289, train loss: 9.973303, valid precision: 0.866000, valid loss: 72.080076
epoch: 180, train precision: 0.994689, train loss: 9.629545, valid precision: 0.866600, valid loss: 71.375167
epoch: 181, train precision: 0.993644, train loss: 9.809752, valid precision: 0.865000, valid loss: 72.707655
epoch: 182, train precision: 0.994089, train loss: 9.732482, valid precision: 0.869400, valid loss: 70.738505
epoch: 183, train precision: 0.994444, train loss: 9.575261, valid precision: 0.862600, valid loss: 73.035900
epoch: 184, train precision: 0.993356, train loss: 9.921196, valid precision: 0.865000, valid loss: 71.696240
epoch: 185, train precision: 0.993933, train loss: 9.941345, valid precision: 0.864400, valid loss: 71.296524
epoch: 186, train precision: 0.993533, train loss: 9.985416, valid precision: 0.869800, valid loss: 72.312314
epoch: 187, train precision: 0.993844, train loss: 9.955238, valid precision: 0.868600, valid loss: 72.077559
epoch: 188, train precision: 0.994644, train loss: 9.744384, valid precision: 0.868800, valid loss: 69.354796
epoch: 189, train precision: 0.994156, train loss: 9.923850, valid precision: 0.862000, valid loss: 72.054165
epoch: 190, train precision: 0.995156, train loss: 9.627218, valid precision: 0.866000, valid loss: 72.748923
epoch: 191, train precision: 0.994600, train loss: 9.617018, valid precision: 0.866600, valid loss: 73.851001
epoch: 192, train precision: 0.994267, train loss: 9.793872, valid precision: 0.867200, valid loss: 71.875300
epoch: 193, train precision: 0.994622, train loss: 9.781416, valid precision: 0.866400, valid loss: 73.011322
epoch: 194, train precision: 0.994556, train loss: 9.685005, valid precision: 0.864800, valid loss: 73.642615
epoch: 195, train precision: 0.994289, train loss: 9.756522, valid precision: 0.870200, valid loss: 72.581889
epoch: 196, train precision: 0.994067, train loss: 9.938703, valid precision: 0.868800, valid loss: 73.246737
epoch: 197, train precision: 0.994800, train loss: 9.780530, valid precision: 0.872200, valid loss: 71.675151
epoch: 198, train precision: 0.995711, train loss: 9.497117, valid precision: 0.870000, valid loss: 72.078295
epoch: 199, train precision: 0.995133, train loss: 9.665219, valid precision: 0.868600, valid loss: 73.955858
epoch: 200, train precision: 0.993756, train loss: 9.979069, valid precision: 0.867800, valid loss: 74.604483
epoch: 201, train precision: 0.993511, train loss: 10.161379, valid precision: 0.862600, valid loss: 75.251151
epoch: 202, train precision: 0.993822, train loss: 10.028854, valid precision: 0.867800, valid loss: 74.324927
epoch: 203, train precision: 0.994956, train loss: 9.649933, valid precision: 0.868000, valid loss: 74.768427
epoch: 204, train precision: 0.994556, train loss: 9.787972, valid precision: 0.867200, valid loss: 73.695667
epoch: 205, train precision: 0.994378, train loss: 10.006325, valid precision: 0.869000, valid loss: 75.014765
epoch: 206, train precision: 0.993311, train loss: 10.130086, valid precision: 0.866200, valid loss: 76.487011
epoch: 207, train precision: 0.994933, train loss: 9.701280, valid precision: 0.862800, valid loss: 75.245983
epoch: 208, train precision: 0.995200, train loss: 9.697530, valid precision: 0.865400, valid loss: 75.852139
epoch: 209, train precision: 0.994622, train loss: 9.889766, valid precision: 0.862800, valid loss: 74.974610
epoch: 210, train precision: 0.993778, train loss: 10.269089, valid precision: 0.867200, valid loss: 74.695017
epoch: 211, train precision: 0.994467, train loss: 9.975732, valid precision: 0.866200, valid loss: 73.708525
epoch: 212, train precision: 0.995778, train loss: 9.540778, valid precision: 0.869200, valid loss: 72.913904
epoch: 213, train precision: 0.995244, train loss: 9.738964, valid precision: 0.867800, valid loss: 74.580149
epoch: 214, train precision: 0.995311, train loss: 9.691740, valid precision: 0.866800, valid loss: 76.966901
epoch: 215, train precision: 0.994689, train loss: 9.857945, valid precision: 0.872000, valid loss: 74.094470
epoch: 216, train precision: 0.994756, train loss: 9.972774, valid precision: 0.861600, valid loss: 76.865828
epoch: 217, train precision: 0.994733, train loss: 9.829048, valid precision: 0.864000, valid loss: 77.250058
epoch: 218, train precision: 0.994689, train loss: 9.893484, valid precision: 0.859800, valid loss: 76.170741
epoch: 219, train precision: 0.994600, train loss: 9.954562, valid precision: 0.867800, valid loss: 77.209341
epoch: 220, train precision: 0.994178, train loss: 10.090924, valid precision: 0.862400, valid loss: 77.402259
epoch: 221, train precision: 0.994311, train loss: 10.175160, valid precision: 0.865000, valid loss: 76.611065
epoch: 222, train precision: 0.995867, train loss: 9.689401, valid precision: 0.868800, valid loss: 78.556125
epoch: 223, train precision: 0.995422, train loss: 9.847505, valid precision: 0.868600, valid loss: 76.628549
epoch: 224, train precision: 0.993733, train loss: 10.257489, valid precision: 0.867800, valid loss: 77.710290
epoch: 225, train precision: 0.995378, train loss: 9.817852, valid precision: 0.866400, valid loss: 76.590330
epoch: 226, train precision: 0.996622, train loss: 9.462816, valid precision: 0.866200, valid loss: 76.946165
epoch: 227, train precision: 0.996733, train loss: 9.373483, valid precision: 0.863400, valid loss: 75.671088
epoch: 228, train precision: 0.995556, train loss: 9.767833, valid precision: 0.864400, valid loss: 76.781959
epoch: 229, train precision: 0.995600, train loss: 9.799798, valid precision: 0.869400, valid loss: 76.604171
epoch: 230, train precision: 0.995467, train loss: 9.844821, valid precision: 0.863600, valid loss: 76.552474
epoch: 231, train precision: 0.996000, train loss: 9.661262, valid precision: 0.865200, valid loss: 76.245837
epoch: 232, train precision: 0.994911, train loss: 10.058433, valid precision: 0.867600, valid loss: 76.399263
epoch: 233, train precision: 0.994933, train loss: 10.198006, valid precision: 0.865800, valid loss: 77.276104
epoch: 234, train precision: 0.994533, train loss: 10.015394, valid precision: 0.868200, valid loss: 76.265485
epoch: 235, train precision: 0.996156, train loss: 9.670140, valid precision: 0.868200, valid loss: 74.766662
epoch: 236, train precision: 0.995400, train loss: 9.817619, valid precision: 0.867400, valid loss: 77.481298
epoch: 237, train precision: 0.995889, train loss: 9.872451, valid precision: 0.863600, valid loss: 77.275854
epoch: 238, train precision: 0.995933, train loss: 9.680343, valid precision: 0.867600, valid loss: 73.995260
epoch: 239, train precision: 0.995978, train loss: 9.734041, valid precision: 0.865400, valid loss: 76.683549
epoch: 240, train precision: 0.995756, train loss: 9.755290, valid precision: 0.865600, valid loss: 76.611946
epoch: 241, train precision: 0.995267, train loss: 10.041429, valid precision: 0.862800, valid loss: 78.703185
epoch: 242, train precision: 0.995733, train loss: 9.932237, valid precision: 0.870000, valid loss: 79.118457
epoch: 243, train precision: 0.995689, train loss: 9.865906, valid precision: 0.867800, valid loss: 78.144704
epoch: 244, train precision: 0.995711, train loss: 9.923783, valid precision: 0.868200, valid loss: 78.778943
